timestamp_gmt,excel_serial_time_gmt,temperature_c,ph_totalscale
5/23/2019 2:00,43608.08333,28.7,8.053
5/23/2019 3:00,43608.125,28.73,8.056
5/23/2019 4:00,43608.16667,28.7,8.056
5/23/2019 5:00,43608.20833,28.67,8.05
5/23/2019 6:00,43608.25,28.67,8.049
5/23/2019 7:00,43608.29167,28.7,8.051
5/23/2019 8:00,43608.33333,28.7,8.053
5/23/2019 9:00,43608.375,28.7,8.048
5/23/2019 10:00,43608.41667,28.67,8.049
5/23/2019 11:00,43608.45833,28.59,8.058
5/23/2019 12:00,43608.5,28.67,8.06
5/23/2019 13:00,43608.54167,28.7,8.054
5/23/2019 14:00,43608.58333,28.7,8.052
5/23/2019 15:00,43608.625,28.7,8.054
5/23/2019 16:00,43608.66667,28.7,8.05
5/23/2019 17:00,43608.70833,28.67,8.057
5/23/2019 18:00,43608.75,28.67,8.044
5/23/2019 19:00,43608.79167,28.59,8.048
5/23/2019 20:00,43608.83333,28.61,8.052
5/23/2019 21:00,43608.875,28.67,8.06
5/23/2019 22:00,43608.91667,28.64,8.063
5/23/2019 23:00,43608.95833,28.67,8.068
5/24/2019 0:00,43609,28.67,8.063
5/24/2019 1:00,43609.04167,28.64,8.054
5/24/2019 2:00,43609.08333,28.64,8.051
5/24/2019 3:00,43609.125,28.64,8.053
5/24/2019 4:00,43609.16667,28.67,8.046
5/24/2019 5:00,43609.20833,28.64,8.051
5/24/2019 6:00,43609.25,28.67,8.053
5/24/2019 7:00,43609.29167,28.64,8.056
5/24/2019 8:00,43609.33333,28.64,8.047
5/24/2019 9:00,43609.375,28.61,8.045
5/24/2019 10:00,43609.41667,28.61,8.055
5/24/2019 11:00,43609.45833,28.64,8.053
5/24/2019 12:00,43609.5,28.59,8.045
5/24/2019 13:00,43609.54167,28.61,8.049
5/24/2019 14:00,43609.58333,28.56,8.045
5/24/2019 15:00,43609.625,28.59,8.047
5/24/2019 16:00,43609.66667,28.59,8.045
5/24/2019 17:00,43609.70833,28.48,8.044
5/24/2019 18:00,43609.75,28.56,8.038
5/24/2019 19:00,43609.79167,28.56,8.052
5/24/2019 20:00,43609.83333,28.53,8.054
5/24/2019 21:00,43609.875,28.56,8.059
5/24/2019 22:00,43609.91667,28.59,8.062
5/24/2019 23:00,43609.95833,28.67,8.06
5/25/2019 0:00,43610,28.73,8.073
5/25/2019 1:00,43610.04167,28.73,8.066
5/25/2019 2:00,43610.08333,28.73,8.066
5/25/2019 3:00,43610.125,28.7,8.061
5/25/2019 4:00,43610.16667,28.7,8.056
5/25/2019 5:00,43610.20833,28.64,8.061
5/25/2019 6:00,43610.25,28.67,8.06
5/25/2019 7:00,43610.29167,28.61,8.06
5/25/2019 8:00,43610.33333,28.61,8.055
5/25/2019 9:00,43610.375,28.59,8.061
5/25/2019 10:00,43610.41667,28.59,8.049
5/25/2019 11:00,43610.45833,28.59,8.056
5/25/2019 12:00,43610.5,28.59,8.058
5/25/2019 13:00,43610.54167,28.56,8.055
5/25/2019 14:00,43610.58333,28.56,8.052
5/25/2019 15:00,43610.625,28.53,8.058
5/25/2019 16:00,43610.66667,28.56,8.052
5/25/2019 17:00,43610.70833,28.59,8.048
5/25/2019 18:00,43610.75,28.53,8.056
5/25/2019 19:00,43610.79167,28.53,8.055
5/25/2019 20:00,43610.83333,28.56,8.058
5/25/2019 21:00,43610.875,28.59,8.062
5/25/2019 22:00,43610.91667,28.59,8.071
5/25/2019 23:00,43610.95833,28.59,8.067
5/26/2019 0:00,43611,28.59,8.06
5/26/2019 1:00,43611.04167,28.64,8.07
5/26/2019 2:00,43611.08333,28.59,8.055
5/26/2019 3:00,43611.125,28.61,8.056
5/26/2019 4:00,43611.16667,28.64,8.061
5/26/2019 5:00,43611.20833,28.64,8.059
5/26/2019 6:00,43611.25,28.61,8.05
5/26/2019 7:00,43611.29167,28.61,8.051
5/26/2019 8:00,43611.33333,28.64,8.051
5/26/2019 9:00,43611.375,28.64,8.051
5/26/2019 10:00,43611.41667,28.64,8.05
5/26/2019 11:00,43611.45833,28.59,8.042
5/26/2019 12:00,43611.5,28.59,8.039
5/26/2019 13:00,43611.54167,28.59,8.037
5/26/2019 14:00,43611.58333,28.59,8.037
5/26/2019 15:00,43611.625,28.59,8.036
5/26/2019 16:00,43611.66667,28.59,8.048
5/26/2019 17:00,43611.70833,28.59,8.05
5/26/2019 18:00,43611.75,28.59,8.05
5/26/2019 19:00,43611.79167,28.59,8.048
5/26/2019 20:00,43611.83333,28.61,8.054
5/26/2019 21:00,43611.875,28.59,8.051
5/26/2019 22:00,43611.91667,28.59,8.055
5/26/2019 23:00,43611.95833,28.59,8.053
5/27/2019 0:00,43612,28.56,8.047
5/27/2019 1:00,43612.04167,28.59,8.046
5/27/2019 2:00,43612.08333,28.61,8.06
5/27/2019 3:00,43612.125,28.59,8.056
5/27/2019 4:00,43612.16667,28.59,8.049
5/27/2019 5:00,43612.20833,28.59,8.052
5/27/2019 6:00,43612.25,28.59,8.052
5/27/2019 7:00,43612.29167,28.59,8.057
5/27/2019 8:00,43612.33333,28.59,8.057
5/27/2019 9:00,43612.375,28.59,8.049
5/27/2019 10:00,43612.41667,28.53,8.042
5/27/2019 11:00,43612.45833,28.59,8.049
5/27/2019 12:00,43612.5,28.59,8.05
5/27/2019 13:00,43612.54167,28.45,8.043
5/27/2019 14:00,43612.58333,28.5,8.044
5/27/2019 15:00,43612.625,28.5,8.041
5/27/2019 16:00,43612.66667,28.5,8.049
5/27/2019 17:00,43612.70833,28.48,8.05
5/27/2019 18:00,43612.75,28.45,8.051
5/27/2019 19:00,43612.79167,28.39,8.05
5/27/2019 20:00,43612.83333,28.42,8.047
5/27/2019 21:00,43612.875,28.45,8.056
5/27/2019 22:00,43612.91667,28.45,8.056
5/27/2019 23:00,43612.95833,28.45,8.053
5/28/2019 0:00,43613,28.5,8.066
5/28/2019 1:00,43613.04167,28.42,8.066
5/28/2019 2:00,43613.08333,28.42,8.067
5/28/2019 3:00,43613.125,28.39,8.069
5/28/2019 4:00,43613.16667,28.39,8.064
5/28/2019 5:00,43613.20833,28.39,8.062
5/28/2019 6:00,43613.25,28.39,8.061
5/28/2019 7:00,43613.29167,28.36,8.055
5/28/2019 8:00,43613.33333,28.34,8.053
5/28/2019 9:00,43613.375,28.36,8.057
5/28/2019 10:00,43613.41667,28.34,8.057
5/28/2019 11:00,43613.45833,28.34,8.063
5/28/2019 12:00,43613.5,28.28,8.067
5/28/2019 13:00,43613.54167,28.34,8.066
5/28/2019 14:00,43613.58333,28.34,8.066
5/28/2019 15:00,43613.625,28.36,8.071
5/28/2019 16:00,43613.66667,28.36,8.062
5/28/2019 17:00,43613.70833,28.39,8.059
5/28/2019 18:00,43613.75,28.36,8.074
5/28/2019 19:00,43613.79167,28.39,8.075
5/28/2019 20:00,43613.83333,28.39,8.07
5/28/2019 21:00,43613.875,28.39,8.081
5/28/2019 22:00,43613.91667,28.42,8.078
5/28/2019 23:00,43613.95833,28.42,8.078
5/29/2019 0:00,43614,28.42,8.075
5/29/2019 1:00,43614.04167,28.45,8.075
5/29/2019 2:00,43614.08333,28.42,8.067
5/29/2019 3:00,43614.125,28.45,8.063
5/29/2019 4:00,43614.16667,28.36,8.053
5/29/2019 5:00,43614.20833,28.34,8.052
5/29/2019 6:00,43614.25,28.36,8.05
5/29/2019 7:00,43614.29167,28.42,8.057
5/29/2019 8:00,43614.33333,28.45,8.057
5/29/2019 9:00,43614.375,28.31,8.065
5/29/2019 10:00,43614.41667,28.31,8.068
5/29/2019 11:00,43614.45833,28.31,8.061
5/29/2019 12:00,43614.5,28.34,8.064
5/29/2019 13:00,43614.54167,28.31,8.059
5/29/2019 14:00,43614.58333,28.34,8.061
5/29/2019 15:00,43614.625,28.36,8.061
5/29/2019 16:00,43614.66667,28.36,8.059
5/29/2019 17:00,43614.70833,28.36,8.065
5/29/2019 18:00,43614.75,28.42,8.074
5/29/2019 19:00,43614.79167,28.39,8.078
5/29/2019 20:00,43614.83333,28.36,8.087
5/29/2019 21:00,43614.875,28.39,8.08
5/29/2019 22:00,43614.91667,28.42,8.08
5/29/2019 23:00,43614.95833,28.45,8.083
5/30/2019 0:00,43615,28.48,8.087
5/30/2019 1:00,43615.04167,28.48,8.086
5/30/2019 2:00,43615.08333,28.39,8.065
5/30/2019 3:00,43615.125,28.36,8.059
5/30/2019 4:00,43615.16667,28.42,8.062
5/30/2019 5:00,43615.20833,28.45,8.061
5/30/2019 6:00,43615.25,28.42,8.062
5/30/2019 7:00,43615.29167,28.39,8.069
5/30/2019 8:00,43615.33333,28.45,8.058
5/30/2019 9:00,43615.375,28.42,8.05
5/30/2019 10:00,43615.41667,28.39,8.054
5/30/2019 11:00,43615.45833,28.39,8.052
5/30/2019 12:00,43615.5,28.39,8.056
5/30/2019 13:00,43615.54167,28.34,8.038
5/30/2019 14:00,43615.58333,28.34,8.044
5/30/2019 15:00,43615.625,28.34,8.044
5/30/2019 16:00,43615.66667,28.34,8.044
5/30/2019 17:00,43615.70833,28.31,8.047
5/30/2019 18:00,43615.75,28.36,8.053
5/30/2019 19:00,43615.79167,28.36,8.075
5/30/2019 20:00,43615.83333,28.34,8.077
5/30/2019 21:00,43615.875,28.36,8.072
5/30/2019 22:00,43615.91667,28.36,8.07
5/30/2019 23:00,43615.95833,28.36,8.065
5/31/2019 0:00,43616,28.39,8.075
5/31/2019 1:00,43616.04167,28.42,8.07
5/31/2019 2:00,43616.08333,28.45,8.064
5/31/2019 3:00,43616.125,28.42,8.067
5/31/2019 4:00,43616.16667,28.48,8.059
5/31/2019 5:00,43616.20833,28.45,8.053
5/31/2019 6:00,43616.25,28.45,8.05
5/31/2019 7:00,43616.29167,28.61,8.057
5/31/2019 8:00,43616.33333,28.59,8.055
5/31/2019 9:00,43616.375,28.56,8.055
5/31/2019 10:00,43616.41667,28.5,8.053
5/31/2019 11:00,43616.45833,28.48,8.052
5/31/2019 12:00,43616.5,28.42,8.054
5/31/2019 13:00,43616.54167,28.42,8.049
5/31/2019 14:00,43616.58333,28.42,8.044
5/31/2019 15:00,43616.625,28.39,8.047
5/31/2019 16:00,43616.66667,28.36,8.045
5/31/2019 17:00,43616.70833,28.39,8.047
5/31/2019 18:00,43616.75,28.42,8.052
5/31/2019 19:00,43616.79167,28.42,8.069
5/31/2019 20:00,43616.83333,28.45,8.074
5/31/2019 21:00,43616.875,28.39,8.068
5/31/2019 22:00,43616.91667,28.42,8.061
5/31/2019 23:00,43616.95833,28.42,8.065
6/1/2019 0:00,43617,28.48,8.059
6/1/2019 1:00,43617.04167,28.48,8.054
6/1/2019 2:00,43617.08333,28.45,8.058
6/1/2019 3:00,43617.125,28.48,8.05
6/1/2019 4:00,43617.16667,28.45,8.051
6/1/2019 5:00,43617.20833,28.42,8.046
6/1/2019 6:00,43617.25,28.45,8.046
6/1/2019 7:00,43617.29167,28.45,8.049
6/1/2019 8:00,43617.33333,28.42,8.04
6/1/2019 9:00,43617.375,28.42,8.05
6/1/2019 10:00,43617.41667,28.42,8.047
6/1/2019 11:00,43617.45833,28.39,8.044
6/1/2019 12:00,43617.5,28.36,8.047
6/1/2019 13:00,43617.54167,28.39,8.05
6/1/2019 14:00,43617.58333,28.39,8.04
6/1/2019 15:00,43617.625,28.39,8.036
6/1/2019 16:00,43617.66667,28.39,8.04
6/1/2019 17:00,43617.70833,28.39,8.04
6/1/2019 18:00,43617.75,28.36,8.039
6/1/2019 19:00,43617.79167,28.36,8.058
6/1/2019 20:00,43617.83333,28.39,8.066
6/1/2019 21:00,43617.875,28.39,8.075
6/1/2019 22:00,43617.91667,28.39,8.078
6/1/2019 23:00,43617.95833,28.42,8.071
6/2/2019 0:00,43618,28.42,8.076
6/2/2019 1:00,43618.04167,28.42,8.071
6/2/2019 2:00,43618.08333,28.45,8.072
6/2/2019 3:00,43618.125,28.42,8.064
6/2/2019 4:00,43618.16667,28.39,8.061
6/2/2019 5:00,43618.20833,28.39,8.054
6/2/2019 6:00,43618.25,28.39,8.052
6/2/2019 7:00,43618.29167,28.39,8.047
6/2/2019 8:00,43618.33333,28.36,8.053
6/2/2019 9:00,43618.375,28.34,8.056
6/2/2019 10:00,43618.41667,28.34,8.059
6/2/2019 11:00,43618.45833,28.34,8.058
6/2/2019 12:00,43618.5,28.31,8.061
6/2/2019 13:00,43618.54167,28.31,8.051
6/2/2019 14:00,43618.58333,28.31,8.045
6/2/2019 15:00,43618.625,28.34,8.057
6/2/2019 16:00,43618.66667,28.34,8.055
6/2/2019 17:00,43618.70833,28.31,8.056
6/2/2019 18:00,43618.75,28.34,8.048
6/2/2019 19:00,43618.79167,28.31,8.087
6/2/2019 20:00,43618.83333,28.34,8.077
6/2/2019 21:00,43618.875,28.36,8.093
6/2/2019 22:00,43618.91667,28.39,8.085
6/2/2019 23:00,43618.95833,28.39,8.082
6/3/2019 0:00,43619,28.42,8.075
6/3/2019 1:00,43619.04167,28.45,8.076
6/3/2019 2:00,43619.08333,28.42,8.074
6/3/2019 3:00,43619.125,28.42,8.066
6/3/2019 4:00,43619.16667,28.45,8.059
6/3/2019 5:00,43619.20833,28.45,8.058
6/3/2019 6:00,43619.25,28.45,8.054
6/3/2019 7:00,43619.29167,28.45,8.056
6/3/2019 8:00,43619.33333,28.42,8.053
6/3/2019 9:00,43619.375,28.42,8.057
6/3/2019 10:00,43619.41667,28.39,8.062
6/3/2019 11:00,43619.45833,28.36,8.053
6/3/2019 12:00,43619.5,28.36,8.059
6/3/2019 13:00,43619.54167,28.34,8.062
6/3/2019 14:00,43619.58333,28.34,8.064
6/3/2019 15:00,43619.625,28.34,8.06
6/3/2019 16:00,43619.66667,28.34,8.055
6/3/2019 17:00,43619.70833,28.31,8.053
6/3/2019 18:00,43619.75,28.34,8.05
6/3/2019 19:00,43619.79167,28.34,8.065
6/3/2019 20:00,43619.83333,28.36,8.069
6/3/2019 21:00,43619.875,28.36,8.083
6/3/2019 22:00,43619.91667,28.36,8.089
6/3/2019 23:00,43619.95833,28.36,8.088
6/4/2019 0:00,43620,28.39,8.081
6/4/2019 1:00,43620.04167,28.42,8.085
6/4/2019 2:00,43620.08333,28.39,8.081
6/4/2019 3:00,43620.125,28.42,8.071
6/4/2019 4:00,43620.16667,28.48,8.064
6/4/2019 5:00,43620.20833,28.45,8.059
6/4/2019 6:00,43620.25,28.39,8.057
6/4/2019 7:00,43620.29167,28.36,8.058
6/4/2019 8:00,43620.33333,28.39,8.053
6/4/2019 9:00,43620.375,28.36,8.058
6/4/2019 10:00,43620.41667,28.39,8.058
6/4/2019 11:00,43620.45833,28.34,8.062
6/4/2019 12:00,43620.5,28.34,8.056
6/4/2019 13:00,43620.54167,28.31,8.052
6/4/2019 14:00,43620.58333,28.31,8.052
6/4/2019 15:00,43620.625,28.31,8.061
6/4/2019 16:00,43620.66667,28.28,8.043
6/4/2019 17:00,43620.70833,28.25,8.037
6/4/2019 18:00,43620.75,28.25,8.048
6/4/2019 19:00,43620.79167,28.28,8.057
6/4/2019 20:00,43620.83333,28.28,8.058
6/4/2019 21:00,43620.875,28.31,8.077
6/4/2019 22:00,43620.91667,28.31,8.085
6/4/2019 23:00,43620.95833,28.31,8.093
6/5/2019 0:00,43621,28.31,8.075
6/5/2019 1:00,43621.04167,28.28,8.066
6/5/2019 2:00,43621.08333,28.28,8.059
6/5/2019 3:00,43621.125,28.28,8.061
6/5/2019 4:00,43621.16667,28.31,8.06
6/5/2019 5:00,43621.20833,28.31,8.055
6/5/2019 6:00,43621.25,28.39,8.052
6/5/2019 7:00,43621.29167,28.34,8.045
6/5/2019 8:00,43621.33333,28.34,8.052
6/5/2019 9:00,43621.375,28.34,8.054
6/5/2019 10:00,43621.41667,28.25,8.054
6/5/2019 11:00,43621.45833,28.25,8.046
6/5/2019 12:00,43621.5,28.25,8.044
6/5/2019 13:00,43621.54167,28.2,8.05
6/5/2019 14:00,43621.58333,28.23,8.046
6/5/2019 15:00,43621.625,28.2,8.049
6/5/2019 16:00,43621.66667,28.23,8.051
6/5/2019 17:00,43621.70833,28.23,8.047
6/5/2019 18:00,43621.75,28.23,8.052
6/5/2019 19:00,43621.79167,28.17,8.054
6/5/2019 20:00,43621.83333,28.23,8.056
6/5/2019 21:00,43621.875,28.25,8.062
6/5/2019 22:00,43621.91667,28.25,8.066
6/5/2019 23:00,43621.95833,28.36,8.069
6/6/2019 0:00,43622,28.28,8.063
6/6/2019 1:00,43622.04167,28.25,8.059
6/6/2019 2:00,43622.08333,28.23,8.068
6/6/2019 3:00,43622.125,28.25,8.058
6/6/2019 4:00,43622.16667,28.23,8.059
6/6/2019 5:00,43622.20833,28.23,8.058
6/6/2019 6:00,43622.25,28.23,8.059
6/6/2019 7:00,43622.29167,28.23,8.058
6/6/2019 8:00,43622.33333,28.25,8.049
6/6/2019 9:00,43622.375,28.23,8.055
6/6/2019 10:00,43622.41667,28.17,8.059
6/6/2019 11:00,43622.45833,28.2,8.058
6/6/2019 12:00,43622.5,28.2,8.052
6/6/2019 13:00,43622.54167,28.2,8.053
6/6/2019 14:00,43622.58333,28.2,8.055
6/6/2019 15:00,43622.625,28.17,8.052
6/6/2019 16:00,43622.66667,28.17,8.049
6/6/2019 17:00,43622.70833,28.17,8.061
6/6/2019 18:00,43622.75,28.14,8.059
6/6/2019 19:00,43622.79167,28.14,8.065
6/6/2019 20:00,43622.83333,28.14,8.068
6/6/2019 21:00,43622.875,28.17,8.077
6/6/2019 22:00,43622.91667,28.14,8.082
6/6/2019 23:00,43622.95833,28.17,8.086
6/7/2019 0:00,43623,28.2,8.087
6/7/2019 1:00,43623.04167,28.2,8.087
6/7/2019 2:00,43623.08333,28.2,8.075
6/7/2019 3:00,43623.125,28.2,8.074
6/7/2019 4:00,43623.16667,28.17,8.069
6/7/2019 5:00,43623.20833,28.14,8.067
6/7/2019 6:00,43623.25,28.17,8.06
6/7/2019 7:00,43623.29167,28.14,8.056
6/7/2019 8:00,43623.33333,28.14,8.055
6/7/2019 9:00,43623.375,28.14,8.059
6/7/2019 10:00,43623.41667,28.14,8.061
6/7/2019 11:00,43623.45833,28.11,8.059
6/7/2019 12:00,43623.5,28.11,8.057
6/7/2019 13:00,43623.54167,28.11,8.056
6/7/2019 14:00,43623.58333,28.11,8.053
6/7/2019 15:00,43623.625,28.11,8.05
6/7/2019 16:00,43623.66667,28.09,8.056
6/7/2019 17:00,43623.70833,28.09,8.059
6/7/2019 18:00,43623.75,28.11,8.058
6/7/2019 19:00,43623.79167,28.11,8.064
6/7/2019 20:00,43623.83333,28.11,8.077
6/7/2019 21:00,43623.875,28.11,8.089
6/7/2019 22:00,43623.91667,28.14,8.086
6/7/2019 23:00,43623.95833,28.17,8.083
6/8/2019 0:00,43624,28.17,8.085
6/8/2019 1:00,43624.04167,28.23,8.077
6/8/2019 2:00,43624.08333,28.23,8.08
6/8/2019 3:00,43624.125,28.2,8.073
6/8/2019 4:00,43624.16667,28.2,8.067
6/8/2019 5:00,43624.20833,28.2,8.064
6/8/2019 6:00,43624.25,28.17,8.054
6/8/2019 7:00,43624.29167,28.2,8.062
6/8/2019 8:00,43624.33333,28.2,8.058
6/8/2019 9:00,43624.375,28.17,8.055
6/8/2019 10:00,43624.41667,28.17,8.054
6/8/2019 11:00,43624.45833,28.17,8.054
6/8/2019 12:00,43624.5,28.17,8.06
6/8/2019 13:00,43624.54167,28.17,8.046
6/8/2019 14:00,43624.58333,28.17,8.001
6/8/2019 15:00,43624.625,28.2,8.061
6/8/2019 16:00,43624.66667,28.2,8.056
6/8/2019 17:00,43624.70833,28.2,8.056
6/8/2019 18:00,43624.75,28.2,8.063
6/8/2019 19:00,43624.79167,28.17,8.076
6/8/2019 20:00,43624.83333,28.23,8.081
6/8/2019 21:00,43624.875,28.25,8.091
6/8/2019 22:00,43624.91667,28.25,8.085
6/8/2019 23:00,43624.95833,28.2,8.082
6/9/2019 0:00,43625,28.2,8.08
6/9/2019 1:00,43625.04167,28.23,8.077
6/9/2019 2:00,43625.08333,28.23,8.077
6/9/2019 3:00,43625.125,28.25,8.067
6/9/2019 4:00,43625.16667,28.25,8.068
6/9/2019 5:00,43625.20833,28.2,8.062
6/9/2019 6:00,43625.25,28.23,8.06
6/9/2019 7:00,43625.29167,28.23,8.059
6/9/2019 8:00,43625.33333,28.23,8.061
6/9/2019 9:00,43625.375,28.2,8.061
6/9/2019 10:00,43625.41667,28.2,8.06
6/9/2019 11:00,43625.45833,28.17,8.054
6/9/2019 12:00,43625.5,28.2,8.055
6/9/2019 13:00,43625.54167,28.2,8.065
6/9/2019 14:00,43625.58333,28.2,8.053
6/9/2019 15:00,43625.625,28.17,8.053
6/9/2019 16:00,43625.66667,28.17,8.053
6/9/2019 17:00,43625.70833,28.17,8.052
6/9/2019 18:00,43625.75,28.2,8.056
6/9/2019 19:00,43625.79167,28.2,8.066
6/9/2019 20:00,43625.83333,28.2,8.085
6/9/2019 21:00,43625.875,28.2,8.088
6/9/2019 22:00,43625.91667,28.2,8.085
6/9/2019 23:00,43625.95833,28.23,8.078
6/10/2019 0:00,43626,28.2,8.077
6/10/2019 1:00,43626.04167,28.25,8.069
6/10/2019 2:00,43626.08333,28.25,8.073
6/10/2019 3:00,43626.125,28.28,8.072
6/10/2019 4:00,43626.16667,28.28,8.062
6/10/2019 5:00,43626.20833,28.17,8.059
6/10/2019 6:00,43626.25,28.17,8.055
6/10/2019 7:00,43626.29167,28.28,8.057
6/10/2019 8:00,43626.33333,28.23,8.054
6/10/2019 9:00,43626.375,28.23,8.046
6/10/2019 10:00,43626.41667,28.23,8.052
6/10/2019 11:00,43626.45833,28.2,8.046
6/10/2019 12:00,43626.5,28.2,8.056
6/10/2019 13:00,43626.54167,28.14,8.049
6/10/2019 14:00,43626.58333,28.14,8.045
6/10/2019 15:00,43626.625,28.14,8.05
6/10/2019 16:00,43626.66667,28.14,8.05
6/10/2019 17:00,43626.70833,28.17,8.055
6/10/2019 18:00,43626.75,28.17,8.068
6/10/2019 19:00,43626.79167,28.2,8.067
6/10/2019 20:00,43626.83333,28.2,8.077
6/10/2019 21:00,43626.875,28.2,8.087
6/10/2019 22:00,43626.91667,28.2,8.095
6/10/2019 23:00,43626.95833,28.23,8.087
6/11/2019 0:00,43627,28.2,8.08
6/11/2019 1:00,43627.04167,28.23,8.077
6/11/2019 2:00,43627.08333,28.25,8.074
6/11/2019 3:00,43627.125,28.2,8.068
6/11/2019 4:00,43627.16667,28.25,8.06
6/11/2019 5:00,43627.20833,28.34,8.058
6/11/2019 6:00,43627.25,28.23,8.049
6/11/2019 7:00,43627.29167,28.42,8.058
6/11/2019 8:00,43627.33333,28.42,8.055
6/11/2019 9:00,43627.375,28.39,8.056
6/11/2019 10:00,43627.41667,28.39,8.056
6/11/2019 11:00,43627.45833,28.45,8.055
6/11/2019 12:00,43627.5,28.45,8.052
6/11/2019 13:00,43627.54167,28.45,8.053
6/11/2019 14:00,43627.58333,28.31,8.059
6/11/2019 15:00,43627.625,28.31,8.056
6/11/2019 16:00,43627.66667,28.48,8.055
6/11/2019 17:00,43627.70833,28.48,8.049
6/11/2019 18:00,43627.75,28.48,8.062
6/11/2019 19:00,43627.79167,28.45,8.075
6/11/2019 20:00,43627.83333,28.45,8.082
6/11/2019 21:00,43627.875,28.48,8.093
6/11/2019 22:00,43627.91667,28.53,8.082
6/11/2019 23:00,43627.95833,28.53,8.089
6/12/2019 0:00,43628,28.5,8.086
6/12/2019 1:00,43628.04167,28.45,8.081
6/12/2019 2:00,43628.08333,28.45,8.067
6/12/2019 3:00,43628.125,28.42,8.063
6/12/2019 4:00,43628.16667,28.45,8.06
6/12/2019 5:00,43628.20833,28.48,8.06
6/12/2019 6:00,43628.25,28.45,8.06
6/12/2019 7:00,43628.29167,28.42,8.053
6/12/2019 8:00,43628.33333,28.48,8.047
6/12/2019 9:00,43628.375,28.5,8.058
6/12/2019 10:00,43628.41667,28.48,8.053
6/12/2019 11:00,43628.45833,28.48,8.056
6/12/2019 12:00,43628.5,28.48,8.063
6/12/2019 13:00,43628.54167,28.45,8.057
6/12/2019 14:00,43628.58333,28.45,8.053
6/12/2019 15:00,43628.625,28.42,8.055
6/12/2019 16:00,43628.66667,28.45,8.052
6/12/2019 17:00,43628.70833,28.45,8.062
6/12/2019 18:00,43628.75,28.42,8.056
6/12/2019 19:00,43628.79167,28.45,8.07
6/12/2019 20:00,43628.83333,28.45,8.074
6/12/2019 21:00,43628.875,28.39,8.067
6/12/2019 22:00,43628.91667,28.42,8.071
6/12/2019 23:00,43628.95833,28.45,8.077
6/13/2019 0:00,43629,28.45,8.079
6/13/2019 1:00,43629.04167,28.48,8.078
6/13/2019 2:00,43629.08333,28.5,8.076
6/13/2019 3:00,43629.125,28.56,8.067
6/13/2019 4:00,43629.16667,28.53,8.056
6/13/2019 5:00,43629.20833,28.53,8.05
6/13/2019 6:00,43629.25,28.45,8.062
6/13/2019 7:00,43629.29167,28.45,8.063
6/13/2019 8:00,43629.33333,28.42,8.056
6/13/2019 9:00,43629.375,28.45,8.056
6/13/2019 10:00,43629.41667,28.42,8.048
6/13/2019 11:00,43629.45833,28.39,8.046
6/13/2019 12:00,43629.5,28.39,8.048
6/13/2019 13:00,43629.54167,28.42,8.053
6/13/2019 14:00,43629.58333,28.39,8.058
6/13/2019 15:00,43629.625,28.39,8.056
6/13/2019 16:00,43629.66667,28.39,8.056
6/13/2019 17:00,43629.70833,28.39,8.054
6/13/2019 18:00,43629.75,28.36,8.058
6/13/2019 19:00,43629.79167,28.36,8.063
6/13/2019 20:00,43629.83333,28.39,8.077
6/13/2019 21:00,43629.875,28.39,8.082
6/13/2019 22:00,43629.91667,28.42,8.086
6/13/2019 23:00,43629.95833,28.39,8.073
6/14/2019 0:00,43630,28.39,8.068
6/14/2019 1:00,43630.04167,28.36,8.073
6/14/2019 2:00,43630.08333,28.34,8.069
6/14/2019 3:00,43630.125,28.36,8.067
6/14/2019 4:00,43630.16667,28.34,8.068
6/14/2019 5:00,43630.20833,28.34,8.052
6/14/2019 6:00,43630.25,28.31,8.051
6/14/2019 7:00,43630.29167,28.34,8.047
6/14/2019 8:00,43630.33333,28.34,8.054
6/14/2019 9:00,43630.375,28.31,8.054
6/14/2019 10:00,43630.41667,28.34,8.044
6/14/2019 11:00,43630.45833,28.28,8.058
6/14/2019 12:00,43630.5,28.28,8.056
6/14/2019 13:00,43630.54167,28.34,8.047
6/14/2019 14:00,43630.58333,28.34,8.049
6/14/2019 15:00,43630.625,28.31,8.046
6/14/2019 16:00,43630.66667,28.31,8.051
6/14/2019 17:00,43630.70833,28.28,8.041
6/14/2019 18:00,43630.75,28.28,8.049
6/14/2019 19:00,43630.79167,28.28,8.062
6/14/2019 20:00,43630.83333,28.28,8.084
6/14/2019 21:00,43630.875,28.31,8.092
6/14/2019 22:00,43630.91667,28.31,8.086
6/14/2019 23:00,43630.95833,28.23,8.077
6/15/2019 0:00,43631,28.23,8.077
6/15/2019 1:00,43631.04167,28.28,8.069
6/15/2019 2:00,43631.08333,28.28,8.074
6/15/2019 3:00,43631.125,28.28,8.07
6/15/2019 4:00,43631.16667,28.28,8.062
6/15/2019 5:00,43631.20833,28.28,8.06
6/15/2019 6:00,43631.25,28.25,8.056
6/15/2019 7:00,43631.29167,28.25,8.057
6/15/2019 8:00,43631.33333,28.25,8.06
6/15/2019 9:00,43631.375,28.36,8.06
6/15/2019 10:00,43631.41667,28.36,8.054
6/15/2019 11:00,43631.45833,28.34,8.052
6/15/2019 12:00,43631.5,28.23,8.05
6/15/2019 13:00,43631.54167,28.28,8.052
6/15/2019 14:00,43631.58333,28.25,8.052
6/15/2019 15:00,43631.625,28.25,8.051
6/15/2019 16:00,43631.66667,28.23,8.051
6/15/2019 17:00,43631.70833,28.28,8.058
