time_local,time_utc,air_temp_C,data_coverage_air_temp_C,wind_stress_pa,data_coverage_wind_stress_pa,wind_direction_degtrue,data_coverage_wind_direction_degtrue,wind_U_mps,data_coverage_wind_U_mps,wind_V_mps,data_coverage_wind_V_mps,mean_solar_rad_kwpm2,data_coverage_mean_solar_rad_kwpm2,atm_press_mbar,data_coverage_atm_press_mbar,cumulative_rainfall_mm,data_coverage_cumulative_rainfall_mm
2022-05-27 00:00:00,2022-05-27 10:00:00, -40.00, 1.00, 0.0047, 1.00, 138.0, 1.00,  -0.46, 1.00,   0.51, 1.00,    0.12, 1.00, 1015.67, 1.00,   0.0, 1.00
2022-05-28 00:00:00,2022-05-28 10:00:00, -40.00, 1.00, 0.0049, 1.00, 147.5, 1.00,  -0.45, 1.00,   0.70, 1.00,    0.12, 1.00, 1015.58, 1.00,   0.0, 1.00
2022-05-29 00:00:00,2022-05-29 10:00:00, -40.00, 1.00, 0.0012, 1.00,  11.9, 1.00,  -0.05, 1.00,  -0.22, 1.00,    0.12, 1.00, 1013.91, 1.00,   0.0, 1.00
2022-05-30 00:00:00,2022-05-30 10:00:00, -40.00, 1.00, 0.0054, 1.00, 157.9, 1.00,  -0.44, 1.00,   1.07, 1.00,    0.12, 1.00, 1011.36, 1.00,   0.0, 1.00
2022-05-31 00:00:00,2022-05-31 10:00:00, -40.00, 1.00, 0.0053, 1.00, 125.6, 1.00,  -0.21, 1.00,   0.15, 1.00,    0.04, 1.00, 1010.21, 1.00,   2.5, 1.00
2022-06-01 00:00:00,2022-06-01 10:00:00, -40.00, 1.00, 0.0031, 1.00,  65.4, 1.00,  -0.61, 1.00,  -0.28, 1.00,    0.06, 1.00, 1012.88, 1.00,   0.3, 1.00
2022-06-02 00:00:00,2022-06-02 10:00:00, -40.00, 1.00, 0.0082, 1.00,  40.5, 1.00,  -0.61, 1.00,  -0.72, 1.00,    0.02, 1.00, 1014.20, 1.00,   0.3, 1.00
2022-06-03 00:00:00,2022-06-03 10:00:00, -40.00, 1.00, 0.0028, 1.00, 232.6, 1.00,   0.30, 1.00,   0.23, 1.00,    0.10, 1.00, 1015.66, 1.00,   0.5, 1.00
2022-06-04 00:00:00,2022-06-04 10:00:00, -40.00, 1.00, 0.0058, 1.00, 207.5, 1.00,   0.47, 1.00,   0.91, 1.00,    0.10, 1.00, 1016.21, 1.00,   0.3, 1.00
2022-06-05 00:00:00,2022-06-05 10:00:00, -40.00, 1.00, 0.0061, 1.00, 203.8, 1.00,   0.34, 1.00,   0.77, 1.00,    0.12, 1.00, 1015.64, 1.00,   0.3, 1.00
2022-06-06 00:00:00,2022-06-06 10:00:00, -40.00, 1.00, 0.0078, 1.00, 220.6, 1.00,   0.68, 1.00,   0.79, 1.00,    0.12, 1.00, 1014.67, 1.00,   0.0, 1.00
2022-06-07 00:00:00,2022-06-07 10:00:00, -40.00, 1.00, 0.0072, 1.00, 145.7, 1.00,  -1.02, 1.00,   1.49, 1.00,    0.12, 1.00, 1014.38, 1.00,   0.3, 1.00
2022-06-08 00:00:00,2022-06-08 10:00:00, -40.00, 1.00, 0.0048, 1.00, 145.5, 1.00,  -0.59, 1.00,   0.86, 1.00,    0.10, 1.00, 1014.01, 1.00,   0.0, 1.00
2022-06-09 00:00:00,2022-06-09 10:00:00, -40.00, 1.00, 0.0011, 1.00, 221.0, 1.00,   0.25, 1.00,   0.29, 1.00,    0.06, 1.00, 1014.59, 1.00,   0.3, 1.00
2022-06-10 00:00:00,2022-06-10 10:00:00, -40.00, 1.00, 0.0051, 1.00, 349.3, 1.00,   0.07, 1.00,  -0.38, 1.00,    0.09, 1.00, 1015.59, 1.00,   0.5, 1.00
2022-06-11 00:00:00,2022-06-11 10:00:00, -40.00, 1.00, 0.0029, 1.00, 262.1, 1.00,   0.33, 1.00,   0.05, 1.00,    0.09, 1.00, 1016.58, 1.00,   0.3, 1.00
2022-06-12 00:00:00,2022-06-12 10:00:00, -40.00, 1.00, 0.0027, 1.00, 224.6, 1.00,   0.18, 1.00,   0.18, 1.00,    0.13, 1.00, 1017.01, 1.00,   0.0, 1.00
2022-06-13 00:00:00,2022-06-13 10:00:00, -40.00, 1.00, 0.0032, 1.00, 128.3, 1.00,  -0.04, 1.00,   0.03, 1.00,    0.13, 1.00, 1016.97, 1.00,   0.5, 1.00
2022-06-14 00:00:00,2022-06-14 10:00:00, -40.00, 1.00, 0.0032, 1.00, 205.2, 1.00,   0.19, 1.00,   0.41, 1.00,    0.11, 1.00, 1016.59, 1.00,   0.5, 1.00
2022-06-15 00:00:00,2022-06-15 10:00:00, -40.00, 1.00, 0.0067, 1.00, 153.7, 1.00,  -0.49, 1.00,   0.99, 1.00,    0.12, 1.00, 1017.15, 1.00,   0.0, 1.00
2022-06-16 00:00:00,2022-06-16 10:00:00, -40.00, 1.00, 0.0026, 1.00,  45.9, 1.00,  -0.27, 1.00,  -0.26, 1.00,    0.09, 1.00, 1016.99, 1.00,   0.3, 1.00
2022-06-17 00:00:00,2022-06-17 10:00:00, -40.00, 1.00, 0.0025, 1.00, 226.0, 1.00,   0.37, 1.00,   0.36, 1.00,    0.10, 1.00, 1015.74, 1.00,   1.3, 1.00
2022-06-18 00:00:00,2022-06-18 10:00:00, -40.00, 1.00, 0.0021, 1.00,  32.6, 1.00,  -0.32, 1.00,  -0.50, 1.00,    0.08, 1.00, 1015.01, 1.00,   7.4, 1.00
2022-06-19 00:00:00,2022-06-19 10:00:00, -40.00, 1.00, 0.0052, 1.00, 297.7, 1.00,   0.54, 1.00,  -0.28, 1.00,    0.13, 1.00, 1014.94, 1.00,   0.0, 1.00
2022-06-20 00:00:00,2022-06-20 10:00:00, -40.00, 1.00, 0.0049, 1.00,  57.9, 1.00,  -0.53, 1.00,  -0.33, 1.00,    0.12, 1.00, 1015.93, 1.00,   0.0, 1.00
2022-06-21 00:00:00,2022-06-21 10:00:00, -40.00, 1.00, 0.0043, 1.00,  37.5, 1.00,  -0.51, 1.00,  -0.67, 1.00,    0.10, 1.00, 1015.37, 1.00,   1.3, 1.00
2022-06-22 00:00:00,2022-06-22 10:00:00, -40.00, 1.00, 0.0042, 1.00,  42.5, 1.00,  -0.57, 1.00,  -0.62, 1.00,    0.11, 1.00, 1015.11, 1.00,   0.0, 1.00
2022-06-23 00:00:00,2022-06-23 10:00:00, -40.00, 1.00, 0.0006, 1.00,  56.9, 1.00,  -0.07, 1.00,  -0.04, 1.00,    0.12, 1.00, 1014.95, 1.00,   0.0, 1.00
2022-06-24 00:00:00,2022-06-24 10:00:00, -40.00, 1.00, 0.0020, 1.00,  61.3, 1.00,  -0.22, 1.00,  -0.12, 1.00,    0.08, 1.00, 1015.92, 1.00,   0.0, 1.00
2022-06-25 00:00:00,2022-06-25 10:00:00, -40.00, 1.00, 0.0042, 1.00,  31.4, 1.00,  -0.32, 1.00,  -0.52, 1.00,    0.10, 1.00, 1017.15, 1.00,   0.3, 1.00
2022-06-26 00:00:00,2022-06-26 10:00:00, -40.00, 1.00, 0.0044, 1.00, 187.7, 1.00,   0.04, 1.00,   0.32, 1.00,    0.10, 1.00, 1017.13, 1.00,   0.8, 1.00
2022-06-27 00:00:00,2022-06-27 10:00:00, -40.00, 1.00, 0.0061, 1.00, 277.3, 1.00,   0.52, 1.00,  -0.07, 1.00,    0.12, 1.00, 1016.27, 1.00,   0.0, 1.00
2022-06-28 00:00:00,2022-06-28 10:00:00, -40.00, 1.00, 0.0075, 1.00, 289.9, 1.00,   1.83, 1.00,  -0.66, 1.00,    0.11, 1.00, 1016.02, 1.00,   0.0, 1.00
2022-06-29 00:00:00,2022-06-29 10:00:00, -40.00, 0.86, 0.0060, 0.86, 290.1, 0.86,   1.58, 0.86,  -0.58, 0.86,    0.13, 0.86, 1016.84, 0.86,   0.0, 0.86
2022-06-30 00:00:00,2022-06-30 10:00:00, -40.00, 0.90, 0.0131, 0.90, 290.3, 0.90,   2.51, 0.90,  -0.93, 0.90,    0.13, 0.90, 1016.01, 0.90,   0.0, 0.90
2022-07-01 00:00:00,2022-07-01 10:00:00, -40.00, 0.95, 0.0027, 0.95, 290.2, 0.95,   1.05, 0.95,  -0.39, 0.95,    0.10, 0.95, 1014.85, 0.95,   0.0, 0.95
2022-07-02 00:00:00,2022-07-02 10:00:00, -40.00, 0.91, 0.0055, 0.91, 290.3, 0.91,   1.19, 0.91,  -0.44, 0.91,    0.13, 0.91, 1014.16, 0.91,   0.0, 0.91
2022-07-03 00:00:00,2022-07-03 10:00:00, -40.00, 1.00, 0.0060, 1.00, 290.4, 1.00,   1.45, 1.00,  -0.54, 1.00,    0.12, 1.00, 1014.78, 1.00,   0.5, 1.00
2022-07-04 00:00:00,2022-07-04 10:00:00, -40.00, 0.65, 0.0092, 0.65, 290.4, 0.65,   1.83, 0.65,  -0.68, 0.65,    0.11, 0.65, 1016.19, 0.65,  13.5, 0.65
2022-07-05 00:00:00,2022-07-05 10:00:00, -40.00, 0.92, 0.0065, 0.92, 290.4, 0.92,   1.56, 0.92,  -0.58, 0.92,    0.11, 0.92, 1016.04, 0.92,   1.5, 0.92
2022-07-06 00:00:00,2022-07-06 10:00:00, -40.00, 0.94, 0.0039, 0.94, 290.4, 0.94,   1.29, 0.94,  -0.48, 0.94,    0.12, 0.94, 1014.27, 0.94,   1.5, 0.94
2022-07-07 00:00:00,2022-07-07 10:00:00, -40.00, 0.79, 0.0020, 0.79, 290.4, 0.79,   0.85, 0.79,  -0.31, 0.79,    0.14, 0.79, 1014.34, 0.79,   0.0, 0.79
2022-07-08 00:00:00,2022-07-08 10:00:00, -40.00, 0.97, 0.0044, 0.97, 290.5, 0.97,   1.44, 0.97,  -0.54, 0.97,    0.07, 0.97, 1015.79, 0.97,   6.6, 0.97
2022-07-09 00:00:00,2022-07-09 10:00:00, -40.00, 0.81, 0.0069, 0.81, 290.4, 0.81,   1.75, 0.81,  -0.65, 0.81,    0.15, 0.81, 1016.43, 0.81,   0.0, 0.81
2022-07-10 00:00:00,2022-07-10 10:00:00, -40.00, 0.89, 0.0013, 0.89, 290.5, 0.89,   0.78, 0.89,  -0.29, 0.89,    0.11, 0.89, 1016.81, 0.89,   5.6, 0.89
2022-07-11 00:00:00,2022-07-11 10:00:00, -40.00, 0.83, 0.0015, 0.83, 290.5, 0.83,   0.77, 0.83,  -0.29, 0.83,    0.14, 0.83, 1015.67, 0.83,   5.6, 0.83
2022-07-12 00:00:00,2022-07-12 10:00:00, -40.00, 1.00, 0.0036, 1.00, 290.6, 1.00,   1.29, 1.00,  -0.48, 1.00,    0.09, 1.00, 1016.23, 1.00,   5.6, 1.00
2022-07-13 00:00:00,2022-07-13 10:00:00, -40.00, 1.00, 0.0124, 1.00, 290.6, 1.00,   2.49, 1.00,  -0.93, 1.00,    0.12, 1.00, 1016.80, 1.00,   0.0, 1.00
2022-07-14 00:00:00,2022-07-14 10:00:00, -40.00, 1.00, 0.0182, 1.00, 290.6, 1.00,   3.15, 1.00,  -1.18, 1.00,    0.12, 1.00, 1016.59, 1.00,   0.0, 1.00
2022-07-15 00:00:00,2022-07-15 10:00:00, -40.00, 1.00, 0.0115, 1.00, 290.6, 1.00,   2.51, 1.00,  -0.94, 1.00,    0.08, 1.00, 1015.95, 1.00,   0.0, 1.00
2022-07-16 00:00:00,2022-07-16 10:00:00, -40.00, 1.00, 0.0080, 1.00, 290.6, 1.00,   2.12, 1.00,  -0.80, 1.00,    0.13, 1.00, 1014.51, 1.00,   0.0, 1.00
2022-07-17 00:00:00,2022-07-17 10:00:00, -40.00, 1.00, 0.0038, 1.00, 290.6, 1.00,   1.24, 1.00,  -0.46, 1.00,    0.12, 1.00, 1014.18, 1.00,   0.0, 1.00
2022-07-18 00:00:00,2022-07-18 10:00:00, -40.00, 1.00, 0.0024, 1.00, 290.6, 1.00,   0.98, 1.00,  -0.37, 1.00,    0.13, 1.00, 1014.20, 1.00,   0.0, 1.00
2022-07-19 00:00:00,2022-07-19 10:00:00, -40.00, 1.00, 0.0039, 1.00, 290.6, 1.00,   1.15, 1.00,  -0.43, 1.00,    0.13, 1.00, 1014.43, 1.00,   0.0, 1.00
2022-07-20 00:00:00,2022-07-20 10:00:00, -40.00, 1.00, 0.0013, 1.00, 290.6, 1.00,   0.72, 1.00,  -0.27, 1.00,    0.13, 1.00, 1014.26, 1.00,   0.0, 1.00
2022-07-21 00:00:00,2022-07-21 10:00:00, -40.00, 1.00, 0.0035, 1.00, 290.6, 1.00,   1.11, 1.00,  -0.42, 1.00,    0.13, 1.00, 1014.93, 1.00,   0.0, 1.00
2022-07-22 00:00:00,2022-07-22 10:00:00, -40.00, 1.00, 0.0045, 1.00, 290.6, 1.00,   1.48, 1.00,  -0.56, 1.00,    0.13, 1.00, 1014.49, 1.00,   2.0, 1.00
2022-07-23 00:00:00,2022-07-23 10:00:00, -40.00, 1.00, 0.0039, 1.00, 290.6, 1.00,   1.48, 1.00,  -0.56, 1.00,    0.14, 1.00, 1014.00, 1.00,   0.0, 1.00
2022-07-24 00:00:00,2022-07-24 10:00:00, -40.00, 1.00, 0.0017, 1.00, 290.6, 1.00,   0.75, 1.00,  -0.28, 1.00,    0.09, 1.00, 1014.37, 1.00,   4.3, 1.00
2022-07-25 00:00:00,2022-07-25 10:00:00, -40.00, 1.00, 0.0020, 1.00, 290.8, 1.00,   0.89, 1.00,  -0.34, 1.00,    0.09, 1.00, 1014.79, 1.00,   0.3, 1.00
2022-07-26 00:00:00,2022-07-26 10:00:00, -40.00, 1.00, 0.0062, 1.00, 290.7, 1.00,   1.62, 1.00,  -0.61, 1.00,    0.12, 1.00, 1017.07, 1.00,   0.0, 1.00
2022-07-27 00:00:00,2022-07-27 10:00:00, -40.00, 1.00, 0.0034, 1.00, 290.7, 1.00,   1.11, 1.00,  -0.42, 1.00,    0.13, 1.00, 1017.46, 1.00,   0.0, 1.00
2022-07-28 00:00:00,2022-07-28 10:00:00, -40.00, 1.00, 0.0064, 1.00, 290.7, 1.00,   1.59, 1.00,  -0.60, 1.00,    0.14, 1.00, 1017.52, 1.00,   0.3, 1.00
2022-07-29 00:00:00,2022-07-29 10:00:00, -40.00, 1.00, 0.0052, 1.00, 290.8, 1.00,   1.28, 1.00,  -0.48, 1.00,    0.14, 1.00, 1017.89, 1.00,   0.0, 1.00
2022-07-30 00:00:00,2022-07-30 10:00:00, -40.00, 1.00, 0.0014, 1.00, 290.8, 1.00,   0.79, 1.00,  -0.30, 1.00,    0.12, 1.00, 1017.63, 1.00,   0.0, 1.00
2022-07-31 00:00:00,2022-07-31 10:00:00, -40.00, 1.00, 0.0036, 1.00, 290.9, 1.00,   1.32, 1.00,  -0.51, 1.00,    0.14, 1.00, 1017.71, 1.00,   0.0, 1.00
2022-08-01 00:00:00,2022-08-01 10:00:00, -40.00, 1.00, 0.0029, 1.00, 291.0, 1.00,   1.07, 1.00,  -0.41, 1.00,    0.15, 1.00, 1017.79, 1.00,   0.0, 1.00
2022-08-02 00:00:00,2022-08-02 10:00:00, -40.00, 1.00, 0.0016, 1.00, 291.1, 1.00,   0.86, 1.00,  -0.33, 1.00,    0.15, 1.00, 1016.48, 1.00,   0.0, 1.00
2022-08-03 00:00:00,2022-08-03 10:00:00, -40.00, 1.00, 0.0012, 1.00, 291.1, 1.00,   0.70, 1.00,  -0.27, 1.00,    0.12, 1.00, 1015.41, 1.00,   0.0, 1.00
2022-08-04 00:00:00,2022-08-04 10:00:00, -40.00, 1.00, 0.0040, 1.00, 291.1, 1.00,   1.39, 1.00,  -0.53, 1.00,    0.08, 1.00, 1015.25, 1.00,   0.0, 1.00
2022-08-05 00:00:00,2022-08-05 10:00:00, -40.00, 1.00, 0.0055, 1.00, 291.2, 1.00,   1.61, 1.00,  -0.62, 1.00,    0.11, 1.00, 1014.86, 1.00,   0.0, 1.00
2022-08-06 00:00:00,2022-08-06 10:00:00, -40.00, 1.00, 0.0238, 1.00, 291.2, 1.00,   3.73, 1.00,  -1.45, 1.00,    0.16, 1.00, 1013.97, 1.00,   0.0, 1.00
2022-08-07 00:00:00,2022-08-07 10:00:00, -40.00, 1.00, 0.0199, 1.00, 291.2, 1.00,   3.36, 1.00,  -1.30, 1.00,    0.17, 1.00, 1013.10, 1.00,   0.0, 1.00
2022-08-08 00:00:00,2022-08-08 10:00:00, -40.00, 1.00, 0.0033, 1.00, 291.1, 1.00,   1.13, 1.00,  -0.44, 1.00,    0.12, 1.00, 1013.20, 1.00,   0.0, 1.00
2022-08-09 00:00:00,2022-08-09 10:00:00, -40.00, 1.00, 0.0023, 1.00, 291.1, 1.00,   0.97, 1.00,  -0.37, 1.00,    0.06, 1.00, 1014.29, 1.00,   0.0, 1.00
2022-08-10 00:00:00,2022-08-10 10:00:00, -40.00, 1.00, 0.0037, 1.00, 291.1, 1.00,   1.15, 1.00,  -0.45, 1.00,    0.16, 1.00, 1016.70, 1.00,   0.0, 1.00
2022-08-11 00:00:00,2022-08-11 10:00:00, -40.00, 1.00, 0.0075, 1.00, 291.1, 1.00,   1.90, 1.00,  -0.73, 1.00,    0.16, 1.00, 1017.78, 1.00,   0.0, 1.00
2022-08-12 00:00:00,2022-08-12 10:00:00, -40.00, 1.00, 0.0058, 1.00, 291.1, 1.00,   1.37, 1.00,  -0.53, 1.00,    0.17, 1.00, 1017.00, 1.00,   0.0, 1.00
2022-08-13 00:00:00,2022-08-13 10:00:00, -40.00, 1.00, 0.0061, 1.00, 291.1, 1.00,   1.53, 1.00,  -0.59, 1.00,    0.16, 1.00, 1016.68, 1.00,   0.0, 1.00
2022-08-14 00:00:00,2022-08-14 10:00:00, -40.00, 1.00, 0.0079, 1.00, 291.1, 1.00,   1.76, 1.00,  -0.68, 1.00,    0.15, 1.00, 1016.73, 1.00,   0.0, 1.00
2022-08-15 00:00:00,2022-08-15 10:00:00, -40.00, 1.00, 0.0110, 1.00, 291.1, 1.00,   2.09, 1.00,  -0.81, 1.00,    0.02, 1.00, 1015.09, 1.00,   0.0, 1.00
2022-08-16 00:00:00,2022-08-16 10:00:00, -40.00, 1.00, 0.0069, 1.00, 291.2, 1.00,   1.66, 1.00,  -0.64, 1.00,    0.03, 1.00, 1011.91, 1.00,   0.0, 1.00
2022-08-17 00:00:00,2022-08-17 10:00:00, -40.00, 1.00, 0.0032, 1.00, 291.1, 1.00,   0.94, 1.00,  -0.36, 1.00,    0.08, 1.00, 1012.53, 1.00,   0.0, 1.00
2022-08-18 00:00:00,2022-08-18 10:00:00, -40.00, 0.93, 0.0126, 0.93, 291.1, 0.93,   2.56, 0.93,  -0.99, 0.93,    0.10, 0.93, 1015.56, 0.93,   0.0, 0.93
2022-08-19 00:00:00,2022-08-19 10:00:00, -40.00, 1.00, 0.0050, 1.00, 291.1, 1.00,   1.25, 1.00,  -0.48, 1.00,    0.17, 1.00, 1016.78, 1.00,   0.0, 1.00
2022-08-20 00:00:00,2022-08-20 10:00:00, -40.00, 0.81, 0.0046, 0.81, 291.0, 0.81,   1.23, 0.81,  -0.47, 0.81,    0.15, 0.81, 1016.83, 0.81,   0.0, 0.81
2022-08-21 00:00:00,2022-08-21 10:00:00, -40.00, 0.66, 0.0044, 0.66, 291.0, 0.66,   1.36, 0.66,  -0.52, 0.66,    0.20, 0.66, 1017.07, 0.66,   0.0, 0.66
2022-08-22 00:00:00,2022-08-22 10:00:00, -40.00, 0.92, 0.0079, 0.92, 291.1, 0.92,   1.84, 0.92,  -0.71, 0.92,    0.14, 0.92, 1016.01, 0.92,   0.0, 0.92
2022-08-23 00:00:00,2022-08-23 10:00:00, -40.00, 0.66, 0.0021, 0.66, 291.1, 0.66,   0.75, 0.66,  -0.29, 0.66,    0.17, 0.66, 1014.74, 0.66,   0.0, 0.66
2022-08-24 00:00:00,2022-08-24 10:00:00, -40.00, 0.78, 0.0097, 0.78, 291.1, 0.78,   2.00, 0.78,  -0.77, 0.78,    0.12, 0.78, 1014.10, 0.78,   0.0, 0.78
2022-08-25 00:00:00,2022-08-25 10:00:00, -40.00, 0.87, 0.0008, 0.87, 291.1, 0.87,   0.55, 0.87,  -0.21, 0.87,    0.06, 0.87, 1014.58, 0.87,   0.0, 0.87
2022-08-26 00:00:00,2022-08-26 10:00:00, -40.00, 1.00, 0.0008, 1.00, 291.0, 1.00,   0.59, 1.00,  -0.23, 1.00,    0.16, 1.00, 1015.70, 1.00,   0.0, 1.00
2022-08-27 00:00:00,2022-08-27 10:00:00, -40.00, 1.00, 0.0021, 1.00, 291.0, 1.00,   0.88, 1.00,  -0.34, 1.00,    0.19, 1.00, 1015.94, 1.00,   0.0, 1.00
2022-08-28 00:00:00,2022-08-28 10:00:00, -40.00, 1.00, 0.0028, 1.00, 291.0, 1.00,   1.06, 1.00,  -0.41, 1.00,    0.19, 1.00, 1015.47, 1.00,   0.0, 1.00
2022-08-29 00:00:00,2022-08-29 10:00:00, -40.00, 1.00, 0.0056, 1.00, 291.0, 1.00,   1.45, 1.00,  -0.56, 1.00,    0.16, 1.00, 1017.08, 1.00,   0.0, 1.00
2022-08-30 00:00:00,2022-08-30 10:00:00, -40.00, 1.00, 0.0085, 1.00, 291.0, 1.00,   2.04, 1.00,  -0.78, 1.00,    0.20, 1.00, 1017.92, 1.00,   0.0, 1.00
2022-08-31 00:00:00,2022-08-31 10:00:00, -40.00, 1.00, 0.0054, 1.00, 291.0, 1.00,   1.39, 1.00,  -0.53, 1.00,    0.18, 1.00, 1017.16, 1.00,   0.0, 1.00
2022-09-01 00:00:00,2022-09-01 10:00:00, -40.00, 1.00, 0.0080, 1.00, 291.0, 1.00,   1.94, 1.00,  -0.74, 1.00,    0.20, 1.00, 1016.55, 1.00,   0.0, 1.00
2022-09-02 00:00:00,2022-09-02 10:00:00, -40.00, 1.00, 0.0091, 1.00, 291.0, 1.00,   2.08, 1.00,  -0.80, 1.00,    0.20, 1.00, 1016.14, 1.00,   0.0, 1.00
2022-09-03 00:00:00,2022-09-03 10:00:00, -40.00, 1.00, 0.0080, 1.00, 291.0, 1.00,   1.89, 1.00,  -0.73, 1.00,    0.20, 1.00, 1017.27, 1.00,   0.0, 1.00
2022-09-04 00:00:00,2022-09-04 10:00:00, -40.00, 1.00, 0.0057, 1.00, 291.0, 1.00,   1.36, 1.00,  -0.52, 1.00,    0.17, 1.00, 1017.27, 1.00,   0.0, 1.00
2022-09-05 00:00:00,2022-09-05 10:00:00, -40.00, 1.00, 0.0013, 1.00, 291.0, 1.00,   0.74, 1.00,  -0.28, 1.00,    0.17, 1.00, 1017.22, 1.00,   0.0, 1.00
2022-09-06 00:00:00,2022-09-06 10:00:00, -40.00, 1.00, 0.0050, 1.00, 291.0, 1.00,   1.29, 1.00,  -0.49, 1.00,    0.12, 1.00, 1018.19, 1.00,   0.0, 1.00
2022-09-07 00:00:00,2022-09-07 10:00:00, -40.00, 0.97, 0.0048, 0.97, 291.0, 0.97,   1.39, 0.97,  -0.53, 0.97,    0.14, 0.97, 1018.59, 0.97,   0.0, 0.97
2022-09-08 00:00:00,2022-09-08 10:00:00, -40.00, 1.00, 0.0103, 1.00, 291.0, 1.00,   2.28, 1.00,  -0.87, 1.00,    0.20, 1.00, 1018.13, 1.00,   0.0, 1.00
2022-09-09 00:00:00,2022-09-09 10:00:00, -40.00, 1.00, 0.0090, 1.00, 291.0, 1.00,   2.09, 1.00,  -0.80, 1.00,    0.19, 1.00, 1016.69, 1.00,   0.0, 1.00
2022-09-10 00:00:00,2022-09-10 10:00:00, -40.00, 1.00, 0.0074, 1.00, 290.9, 1.00,   1.78, 1.00,  -0.68, 1.00,    0.18, 1.00, 1017.16, 1.00,   0.0, 1.00
2022-09-11 00:00:00,2022-09-11 10:00:00, -40.00, 1.00, 0.0075, 1.00, 290.9, 1.00,   1.50, 1.00,  -0.57, 1.00,    0.20, 1.00, 1018.70, 1.00,   0.0, 1.00
2022-09-12 00:00:00,2022-09-12 10:00:00, -40.00, 1.00, 0.0021, 1.00, 291.0, 1.00,   0.94, 1.00,  -0.36, 1.00,    0.10, 1.00, 1018.07, 1.00,   0.0, 1.00
2022-09-13 00:00:00,2022-09-13 10:00:00, -40.00, 1.00, 0.0052, 1.00, 290.9, 1.00,   1.54, 1.00,  -0.59, 1.00,    0.17, 1.00, 1017.50, 1.00,   0.0, 1.00
2022-09-14 00:00:00,2022-09-14 10:00:00, -40.00, 1.00, 0.0015, 1.00, 290.9, 1.00,   0.78, 1.00,  -0.30, 1.00,    0.12, 1.00, 1017.19, 1.00,   0.0, 1.00
2022-09-15 00:00:00,2022-09-15 10:00:00, -40.00, 1.00, 0.0012, 1.00, 290.9, 1.00,   0.68, 1.00,  -0.26, 1.00,    0.15, 1.00, 1018.53, 1.00,   0.0, 1.00
2022-09-16 00:00:00,2022-09-16 10:00:00, -40.00, 1.00, 0.0075, 1.00, 290.9, 1.00,   1.73, 1.00,  -0.66, 1.00,    0.18, 1.00, 1019.27, 1.00,   0.0, 1.00
2022-09-17 00:00:00,2022-09-17 10:00:00, -40.00, 1.00, 0.0077, 1.00, 291.0, 1.00,   1.76, 1.00,  -0.68, 1.00,    0.16, 1.00, 1018.21, 1.00,   0.0, 1.00
2022-09-18 00:00:00,2022-09-18 10:00:00, -40.00, 1.00, 0.0099, 1.00, 291.0, 1.00,   2.06, 1.00,  -0.79, 1.00,    0.20, 1.00, 1016.51, 1.00,   0.0, 1.00
2022-09-19 00:00:00,2022-09-19 10:00:00, -40.00, 1.00, 0.0068, 1.00, 291.0, 1.00,   1.50, 1.00,  -0.58, 1.00,    0.20, 1.00, 1016.33, 1.00,   0.0, 1.00
2022-09-20 00:00:00,2022-09-20 10:00:00, -40.00, 1.00, 0.0077, 1.00, 291.0, 1.00,   1.81, 1.00,  -0.70, 1.00,    0.18, 1.00, 1016.24, 1.00,   0.0, 1.00
2022-09-21 00:00:00,2022-09-21 10:00:00, -40.00, 1.00, 0.0062, 1.00, 290.9, 1.00,   1.42, 1.00,  -0.54, 1.00,    0.18, 1.00, 1016.32, 1.00,   0.0, 1.00
2022-09-22 00:00:00,2022-09-22 10:00:00, -40.00, 1.00, 0.0022, 1.00, 290.9, 1.00,   0.87, 1.00,  -0.33, 1.00,    0.13, 1.00, 1015.47, 1.00,   0.3, 1.00
2022-09-23 00:00:00,2022-09-23 10:00:00, -40.00, 1.00, 0.0024, 1.00, 290.9, 1.00,   0.90, 1.00,  -0.35, 1.00,    0.15, 1.00, 1016.06, 1.00,   0.0, 1.00
2022-09-24 00:00:00,2022-09-24 10:00:00, -40.00, 1.00, 0.0042, 1.00, 291.0, 1.00,   1.31, 1.00,  -0.50, 1.00,    0.05, 1.00, 1017.29, 1.00,   0.0, 1.00
2022-09-25 00:00:00,2022-09-25 10:00:00, -40.00, 1.00, 0.0074, 1.00, 290.9, 1.00,   1.75, 1.00,  -0.67, 1.00,    0.08, 1.00, 1017.25, 1.00,   0.0, 1.00
2022-09-26 00:00:00,2022-09-26 10:00:00, -40.00, 1.00, 0.0101, 1.00, 290.9, 1.00,   2.17, 1.00,  -0.83, 1.00,    0.08, 1.00, 1016.33, 1.00,   0.0, 1.00
2022-09-27 00:00:00,2022-09-27 10:00:00, -40.00, 1.00, 0.0071, 1.00, 290.9, 1.00,   1.74, 1.00,  -0.66, 1.00,    0.14, 1.00, 1014.90, 1.00,   0.0, 1.00
2022-09-28 00:00:00,2022-09-28 10:00:00, -40.00, 1.00, 0.0071, 1.00, 290.9, 1.00,   1.84, 1.00,  -0.70, 1.00,    0.16, 1.00, 1015.28, 1.00,   0.0, 1.00
2022-09-29 00:00:00,2022-09-29 10:00:00, -40.00, 1.00, 0.0038, 1.00, 290.9, 1.00,   1.20, 1.00,  -0.46, 1.00,    0.16, 1.00, 1016.23, 1.00,   0.0, 1.00
